ID,TrackID,BBox,ClassID,Frame
1579,5,"[307.0, 100.0, 353.0, 146.0]",['Player_B'],143
1580,6,"[147.0, 359.0, 193.0, 406.0]",['Player_A'],143
1581,7,"[182.0, 195.0, 227.0, 240.0]",['Player_B'],143
1582,8,"[156.0, 292.0, 203.0, 338.0]",['Player_A'],143
1583,9,"[73.0, 88.0, 118.0, 133.0]",['Player_B'],143
1584,10,"[59.0, 132.0, 105.0, 177.0]",['Player_A'],143
1585,0,"[312.0, 33.0, 357.0, 81.0]",['Player_B'],144
1586,1,"[269.0, 8.0, 315.0, 53.0]",['Player_B'],144
1587,2,"[55.0, 15.0, 97.0, 60.0]",['Player_A'],144
1588,3,"[20.0, 200.0, 66.0, 245.0]",['Player_A'],144
1589,4,"[87.0, 30.0, 110.0, 55.0]",['Basketball'],144
1590,5,"[307.0, 98.0, 353.0, 145.0]",['Player_B'],144
1591,6,"[148.0, 358.0, 194.0, 405.0]",['Player_A'],144
1592,7,"[182.0, 195.0, 227.0, 240.0]",['Player_B'],144
1593,8,"[157.0, 291.0, 203.0, 336.0]",['Player_A'],144
1594,9,"[75.0, 88.0, 120.0, 133.0]",['Player_B'],144
1595,10,"[58.0, 132.0, 104.0, 177.0]",['Player_A'],144
1596,0,"[312.0, 34.0, 357.0, 82.0]",['Player_B'],145
1597,1,"[270.0, 9.0, 316.0, 54.0]",['Player_B'],145
1598,2,"[55.0, 15.0, 97.0, 60.0]",['Player_A'],145
1599,3,"[20.0, 200.0, 66.0, 246.0]",['Player_A'],145
1600,4,"[86.0, 32.0, 110.0, 58.0]",['Basketball'],145
1601,5,"[309.0, 98.0, 355.0, 145.0]",['Player_B'],145
1602,6,"[149.0, 357.0, 195.0, 403.0]",['Player_A'],145
1603,7,"[182.0, 195.0, 227.0, 240.0]",['Player_B'],145
1604,8,"[158.0, 290.0, 204.0, 336.0]",['Player_A'],145
1605,9,"[75.0, 88.0, 120.0, 133.0]",['Player_B'],145
1606,10,"[57.0, 131.0, 103.0, 176.0]",['Player_A'],145
1607,0,"[312.0, 34.0, 357.0, 82.0]",['Player_B'],146
1608,1,"[270.0, 10.0, 316.0, 55.0]",['Player_B'],146
1609,2,"[55.0, 15.0, 103.0, 61.0]",['Player_A'],146
1610,3,"[19.0, 200.0, 65.0, 246.0]",['Player_A'],146
1611,4,"[85.0, 36.0, 109.0, 60.0]",['Basketball'],146
1612,5,"[309.0, 97.0, 355.0, 144.0]",['Player_B'],146
1613,6,"[150.0, 356.0, 196.0, 402.0]",['Player_A'],146
1614,7,"[182.0, 195.0, 227.0, 241.0]",['Player_B'],146
1615,8,"[159.0, 288.0, 205.0, 334.0]",['Player_A'],146
1616,9,"[75.0, 88.0, 120.0, 132.0]",['Player_B'],146
1617,10,"[56.0, 130.0, 102.0, 176.0]",['Player_A'],146
1618,0,"[312.0, 34.0, 357.0, 82.0]",['Player_B'],147
1619,1,"[271.0, 10.0, 318.0, 56.0]",['Player_B'],147
1620,2,"[55.0, 15.0, 102.0, 62.0]",['Player_A'],147
1621,3,"[19.0, 201.0, 64.0, 247.0]",['Player_A'],147
1622,4,"[83.0, 39.0, 107.0, 63.0]",['Basketball'],147
1623,5,"[309.0, 95.0, 355.0, 143.0]",['Player_B'],147
1624,6,"[151.0, 355.0, 197.0, 401.0]",['Player_A'],147
1625,7,"[181.0, 196.0, 226.0, 241.0]",['Player_B'],147
1626,8,"[160.0, 288.0, 206.0, 333.0]",['Player_A'],147
1627,9,"[76.0, 88.0, 121.0, 133.0]",['Player_B'],147
1628,10,"[55.0, 130.0, 101.0, 176.0]",['Player_A'],147
1629,0,"[312.0, 35.0, 358.0, 82.0]",['Player_B'],148
1630,1,"[271.0, 11.0, 318.0, 57.0]",['Player_B'],148
1631,2,"[55.0, 14.0, 101.0, 61.0]",['Player_A'],148
1632,3,"[19.0, 201.0, 64.0, 247.0]",['Player_A'],148
1633,4,"[81.0, 43.0, 105.0, 66.0]",['Basketball'],148
1634,5,"[309.0, 95.0, 355.0, 141.0]",['Player_B'],148
1635,6,"[151.0, 355.0, 197.0, 401.0]",['Player_A'],148
1636,7,"[181.0, 196.0, 226.0, 241.0]",['Player_B'],148
1637,8,"[161.0, 287.0, 207.0, 332.0]",['Player_A'],148
1638,9,"[75.0, 88.0, 121.0, 133.0]",['Player_B'],148
1639,10,"[54.0, 129.0, 100.0, 175.0]",['Player_A'],148
1640,0,"[313.0, 34.0, 358.0, 82.0]",['Player_B'],149
1641,1,"[271.0, 11.0, 318.0, 58.0]",['Player_B'],149
1642,2,"[55.0, 14.0, 101.0, 61.0]",['Player_A'],149
1643,3,"[17.0, 201.0, 63.0, 247.0]",['Player_A'],149
1644,4,"[80.0, 46.0, 104.0, 71.0]",['Basketball'],149
1645,5,"[309.0, 94.0, 355.0, 140.0]",['Player_B'],149
1646,6,"[152.0, 353.0, 199.0, 400.0]",['Player_A'],149
1647,7,"[181.0, 196.0, 226.0, 241.0]",['Player_B'],149
1648,8,"[162.0, 286.0, 208.0, 331.0]",['Player_A'],149
1649,9,"[76.0, 88.0, 121.0, 133.0]",['Player_B'],149
1650,10,"[53.0, 130.0, 99.0, 175.0]",['Player_A'],149
1651,0,"[313.0, 34.0, 358.0, 82.0]",['Player_B'],150
1652,1,"[272.0, 12.0, 319.0, 58.0]",['Player_B'],150
1653,2,"[55.0, 14.0, 101.0, 61.0]",['Player_A'],150
1654,3,"[16.0, 202.0, 62.0, 248.0]",['Player_A'],150
1655,4,"[78.0, 49.0, 102.0, 73.0]",['Basketball'],150
1656,5,"[310.0, 93.0, 356.0, 140.0]",['Player_B'],150
1657,6,"[152.0, 353.0, 198.0, 400.0]",['Player_A'],150
1658,7,"[181.0, 196.0, 226.0, 241.0]",['Player_B'],150
1659,8,"[162.0, 285.0, 209.0, 331.0]",['Player_A'],150
1660,9,"[77.0, 87.0, 122.0, 133.0]",['Player_B'],150
1661,10,"[52.0, 129.0, 98.0, 175.0]",['Player_A'],150
1662,0,"[313.0, 34.0, 358.0, 82.0]",['Player_B'],151
1663,1,"[271.0, 13.0, 318.0, 59.0]",['Player_B'],151
1664,2,"[55.0, 14.0, 101.0, 61.0]",['Player_A'],151
1665,3,"[16.0, 202.0, 62.0, 248.0]",['Player_A'],151
1666,4,"[76.0, 51.0, 101.0, 75.0]",['Basketball'],151
1667,5,"[310.0, 92.0, 356.0, 139.0]",['Player_B'],151
1668,6,"[153.0, 353.0, 200.0, 399.0]",['Player_A'],151
1669,7,"[179.0, 195.0, 225.0, 241.0]",['Player_B'],151
1670,8,"[164.0, 283.0, 210.0, 329.0]",['Player_A'],151
1671,9,"[77.0, 88.0, 122.0, 133.0]",['Player_B'],151
1672,10,"[51.0, 128.0, 97.0, 174.0]",['Player_A'],151
1673,0,"[313.0, 34.0, 360.0, 82.0]",['Player_B'],152
1674,1,"[272.0, 14.0, 320.0, 60.0]",['Player_B'],152
1675,2,"[56.0, 14.0, 103.0, 60.0]",['Player_A'],152
1676,3,"[15.0, 203.0, 62.0, 248.0]",['Player_A'],152
1677,4,"[76.0, 53.0, 101.0, 76.0]",['Basketball'],152
1678,5,"[310.0, 90.0, 356.0, 138.0]",['Player_B'],152
1679,6,"[153.0, 353.0, 200.0, 399.0]",['Player_A'],152
1680,7,"[179.0, 195.0, 225.0, 241.0]",['Player_B'],152
1681,8,"[165.0, 282.0, 212.0, 327.0]",['Player_A'],152
1682,9,"[77.0, 88.0, 122.0, 133.0]",['Player_B'],152
1683,10,"[50.0, 128.0, 96.0, 174.0]",['Player_A'],152
1684,0,"[313.0, 34.0, 359.0, 81.0]",['Player_B'],153
1685,1,"[272.0, 14.0, 320.0, 62.0]",['Player_B'],153
1686,2,"[56.0, 14.0, 103.0, 60.0]",['Player_A'],153
1687,3,"[15.0, 202.0, 62.0, 249.0]",['Player_A'],153
1688,4,"[76.0, 53.0, 101.0, 76.0]",['Basketball'],153
1689,5,"[310.0, 89.0, 356.0, 136.0]",['Player_B'],153
1690,6,"[154.0, 352.0, 200.0, 398.0]",['Player_A'],153
1691,7,"[179.0, 195.0, 225.0, 241.0]",['Player_B'],153
1692,8,"[166.0, 280.0, 212.0, 326.0]",['Player_A'],153
1693,9,"[76.0, 88.0, 123.0, 134.0]",['Player_B'],153
1694,10,"[48.0, 128.0, 94.0, 174.0]",['Player_A'],153
1695,0,"[314.0, 33.0, 360.0, 81.0]",['Player_B'],154
1696,1,"[274.0, 16.0, 320.0, 64.0]",['Player_B'],154
1697,2,"[56.0, 14.0, 103.0, 60.0]",['Player_A'],154
1698,3,"[14.0, 203.0, 60.0, 248.0]",['Player_A'],154
1699,4,"[76.0, 53.0, 101.0, 76.0]",['Basketball'],154
1700,5,"[309.0, 88.0, 356.0, 135.0]",['Player_B'],154
1701,6,"[154.0, 352.0, 200.0, 398.0]",['Player_A'],154
1702,7,"[179.0, 195.0, 225.0, 241.0]",['Player_B'],154
1703,8,"[169.0, 279.0, 214.0, 325.0]",['Player_A'],154
1704,9,"[76.0, 88.0, 123.0, 134.0]",['Player_B'],154
1705,10,"[47.0, 127.0, 94.0, 173.0]",['Player_A'],154
1706,0,"[315.0, 33.0, 361.0, 81.0]",['Player_B'],155
1707,1,"[274.0, 17.0, 321.0, 65.0]",['Player_B'],155
1708,2,"[56.0, 13.0, 103.0, 60.0]",['Player_A'],155
1709,3,"[13.0, 203.0, 59.0, 250.0]",['Player_A'],155
1710,4,"[77.0, 52.0, 101.0, 76.0]",['Basketball'],155
1711,5,"[310.0, 88.0, 357.0, 134.0]",['Player_B'],155
1712,6,"[155.0, 351.0, 200.0, 397.0]",['Player_A'],155
1713,7,"[179.0, 195.0, 224.0, 241.0]",['Player_B'],155
1714,8,"[169.0, 278.0, 215.0, 323.0]",['Player_A'],155
1715,9,"[78.0, 88.0, 123.0, 134.0]",['Player_B'],155
1716,10,"[47.0, 127.0, 93.0, 172.0]",['Player_A'],155
1717,0,"[315.0, 33.0, 361.0, 81.0]",['Player_B'],156
1718,1,"[274.0, 20.0, 320.0, 66.0]",['Player_B'],156
1719,2,"[56.0, 14.0, 103.0, 58.0]",['Player_A'],156
1720,3,"[13.0, 203.0, 59.0, 250.0]",['Player_A'],156
1721,4,"[77.0, 49.0, 103.0, 75.0]",['Basketball'],156
1722,5,"[311.0, 87.0, 357.0, 133.0]",['Player_B'],156
1723,6,"[155.0, 351.0, 200.0, 397.0]",['Player_A'],156
1724,7,"[179.0, 195.0, 224.0, 241.0]",['Player_B'],156
1725,8,"[171.0, 277.0, 216.0, 322.0]",['Player_A'],156
1726,9,"[78.0, 88.0, 123.0, 134.0]",['Player_B'],156
1727,10,"[46.0, 126.0, 92.0, 172.0]",['Player_A'],156
1728,0,"[315.0, 33.0, 361.0, 81.0]",['Player_B'],157
1729,1,"[275.0, 21.0, 321.0, 67.0]",['Player_B'],157
1730,2,"[56.0, 13.0, 103.0, 58.0]",['Player_A'],157
1731,3,"[12.0, 203.0, 59.0, 250.0]",['Player_A'],157
1732,4,"[78.0, 47.0, 103.0, 71.0]",['Basketball'],157
1733,5,"[311.0, 85.0, 357.0, 132.0]",['Player_B'],157
1734,6,"[156.0, 351.0, 202.0, 396.0]",['Player_A'],157
1735,7,"[179.0, 195.0, 224.0, 241.0]",['Player_B'],157
1736,8,"[172.0, 276.0, 217.0, 321.0]",['Player_A'],157
1737,9,"[79.0, 88.0, 125.0, 134.0]",['Player_B'],157
1738,10,"[45.0, 126.0, 91.0, 172.0]",['Player_A'],157
1739,0,"[315.0, 33.0, 361.0, 81.0]",['Player_B'],158
1740,1,"[274.0, 22.0, 320.0, 68.0]",['Player_B'],158
1741,2,"[56.0, 13.0, 103.0, 60.0]",['Player_A'],158
1742,3,"[11.0, 204.0, 57.0, 251.0]",['Player_A'],158
1743,4,"[81.0, 42.0, 104.0, 66.0]",['Basketball'],158
1744,5,"[311.0, 84.0, 357.0, 131.0]",['Player_B'],158
1745,6,"[156.0, 351.0, 202.0, 396.0]",['Player_A'],158
1746,7,"[179.0, 195.0, 224.0, 241.0]",['Player_B'],158
1747,8,"[172.0, 275.0, 218.0, 321.0]",['Player_A'],158
1748,9,"[79.0, 88.0, 125.0, 134.0]",['Player_B'],158
1749,10,"[44.0, 126.0, 90.0, 172.0]",['Player_A'],158
1750,0,"[315.0, 32.0, 363.0, 81.0]",['Player_B'],159
1751,1,"[276.0, 22.0, 321.0, 69.0]",['Player_B'],159
1752,2,"[56.0, 13.0, 103.0, 60.0]",['Player_A'],159
1753,3,"[11.0, 204.0, 57.0, 251.0]",['Player_A'],159
1754,4,"[83.0, 39.0, 106.0, 64.0]",['Basketball'],159
1755,5,"[311.0, 83.0, 357.0, 131.0]",['Player_B'],159
1756,6,"[157.0, 350.0, 203.0, 395.0]",['Player_A'],159
1757,7,"[177.0, 195.0, 223.0, 241.0]",['Player_B'],159
1758,8,"[173.0, 274.0, 219.0, 320.0]",['Player_A'],159
1759,9,"[79.0, 88.0, 125.0, 134.0]",['Player_B'],159
1760,10,"[43.0, 126.0, 89.0, 171.0]",['Player_A'],159
1761,0,"[315.0, 32.0, 363.0, 81.0]",['Player_B'],160
1762,1,"[276.0, 23.0, 321.0, 70.0]",['Player_B'],160
1763,2,"[56.0, 13.0, 104.0, 59.0]",['Player_A'],160
1764,3,"[10.0, 206.0, 56.0, 252.0]",['Player_A'],160
1765,4,"[85.0, 36.0, 109.0, 60.0]",['Basketball'],160
1766,5,"[311.0, 82.0, 358.0, 130.0]",['Player_B'],160
1767,6,"[157.0, 350.0, 203.0, 395.0]",['Player_A'],160
1768,7,"[177.0, 195.0, 223.0, 241.0]",['Player_B'],160
1769,8,"[174.0, 272.0, 220.0, 319.0]",['Player_A'],160
1770,9,"[80.0, 88.0, 126.0, 134.0]",['Player_B'],160
1771,10,"[42.0, 126.0, 88.0, 171.0]",['Player_A'],160
1772,0,"[316.0, 32.0, 363.0, 81.0]",['Player_B'],161
1773,1,"[276.0, 23.0, 323.0, 71.0]",['Player_B'],161
1774,2,"[56.0, 12.0, 103.0, 57.0]",['Player_A'],161
1775,3,"[9.0, 206.0, 56.0, 253.0]",['Player_A'],161
1776,4,"[87.0, 32.0, 111.0, 57.0]",['Basketball'],161
1777,5,"[311.0, 81.0, 357.0, 128.0]",['Player_B'],161
1778,6,"[158.0, 349.0, 204.0, 395.0]",['Player_A'],161
1779,7,"[177.0, 195.0, 223.0, 241.0]",['Player_B'],161
1780,8,"[175.0, 271.0, 221.0, 317.0]",['Player_A'],161
1781,9,"[80.0, 88.0, 126.0, 134.0]",['Player_B'],161
1782,10,"[41.0, 126.0, 87.0, 171.0]",['Player_A'],161
1783,0,"[317.0, 32.0, 364.0, 81.0]",['Player_B'],162
1784,1,"[276.0, 24.0, 323.0, 72.0]",['Player_B'],162
1785,2,"[56.0, 12.0, 102.0, 57.0]",['Player_A'],162
1786,3,"[9.0, 206.0, 56.0, 253.0]",['Player_A'],162
1787,4,"[89.0, 28.0, 112.0, 53.0]",['Basketball'],162
1788,5,"[311.0, 80.0, 357.0, 128.0]",['Player_B'],162
1789,6,"[158.0, 349.0, 204.0, 395.0]",['Player_A'],162
1790,7,"[177.0, 195.0, 223.0, 241.0]",['Player_B'],162
1791,8,"[176.0, 270.0, 223.0, 316.0]",['Player_A'],162
1792,9,"[81.0, 88.0, 127.0, 134.0]",['Player_B'],162
1793,10,"[40.0, 125.0, 86.0, 170.0]",['Player_A'],162
1794,0,"[317.0, 32.0, 364.0, 81.0]",['Player_B'],163
1795,1,"[276.0, 25.0, 323.0, 73.0]",['Player_B'],163
1796,2,"[56.0, 11.0, 102.0, 57.0]",['Player_A'],163
1797,3,"[9.0, 207.0, 55.0, 254.0]",['Player_A'],163
1798,4,"[90.0, 25.0, 115.0, 52.0]",['Basketball'],163
1799,5,"[311.0, 78.0, 357.0, 126.0]",['Player_B'],163
1800,6,"[159.0, 347.0, 205.0, 394.0]",['Player_A'],163
1801,7,"[176.0, 195.0, 222.0, 241.0]",['Player_B'],163
1802,8,"[177.0, 268.0, 223.0, 314.0]",['Player_A'],163
1803,9,"[81.0, 89.0, 127.0, 135.0]",['Player_B'],163
1804,10,"[39.0, 125.0, 85.0, 171.0]",['Player_A'],163
1805,0,"[318.0, 32.0, 364.0, 81.0]",['Player_B'],164
1806,1,"[276.0, 26.0, 324.0, 74.0]",['Player_B'],164
1807,2,"[56.0, 11.0, 102.0, 57.0]",['Player_A'],164
1808,3,"[9.0, 207.0, 53.0, 254.0]",['Player_A'],164
1809,4,"[92.0, 24.0, 115.0, 48.0]",['Basketball'],164
1810,5,"[312.0, 78.0, 358.0, 125.0]",['Player_B'],164
1811,6,"[159.0, 347.0, 205.0, 394.0]",['Player_A'],164
1812,7,"[176.0, 195.0, 222.0, 241.0]",['Player_B'],164
1813,8,"[179.0, 267.0, 224.0, 313.0]",['Player_A'],164
1814,9,"[81.0, 89.0, 127.0, 135.0]",['Player_B'],164
1815,10,"[38.0, 125.0, 84.0, 171.0]",['Player_A'],164
1816,0,"[318.0, 32.0, 364.0, 81.0]",['Player_B'],165
1817,1,"[278.0, 28.0, 323.0, 76.0]",['Player_B'],165
1818,2,"[56.0, 11.0, 101.0, 57.0]",['Player_A'],165
1819,3,"[9.0, 208.0, 53.0, 255.0]",['Player_A'],165
1820,4,"[92.0, 24.0, 115.0, 48.0]",['Basketball'],165
1821,5,"[311.0, 77.0, 358.0, 124.0]",['Player_B'],165
1822,6,"[160.0, 346.0, 206.0, 393.0]",['Player_A'],165
1823,7,"[176.0, 195.0, 222.0, 241.0]",['Player_B'],165
1824,8,"[180.0, 266.0, 225.0, 311.0]",['Player_A'],165
1825,9,"[82.0, 89.0, 128.0, 136.0]",['Player_B'],165
1826,10,"[37.0, 123.0, 83.0, 170.0]",['Player_A'],165
1827,0,"[318.0, 32.0, 364.0, 81.0]",['Player_B'],166
1828,1,"[278.0, 30.0, 324.0, 78.0]",['Player_B'],166
1829,2,"[56.0, 10.0, 102.0, 57.0]",['Player_A'],166
1830,3,"[8.0, 208.0, 52.0, 256.0]",['Player_A'],166
1831,4,"[92.0, 24.0, 115.0, 49.0]",['Basketball'],166
1832,5,"[312.0, 75.0, 359.0, 122.0]",['Player_B'],166
1833,6,"[160.0, 346.0, 206.0, 393.0]",['Player_A'],166
1834,7,"[176.0, 195.0, 222.0, 241.0]",['Player_B'],166
1835,8,"[180.0, 265.0, 226.0, 310.0]",['Player_A'],166
1836,9,"[82.0, 89.0, 128.0, 136.0]",['Player_B'],166
1837,10,"[36.0, 123.0, 82.0, 170.0]",['Player_A'],166
1838,0,"[318.0, 32.0, 364.0, 81.0]",['Player_B'],167
1839,1,"[278.0, 30.0, 325.0, 77.0]",['Player_B'],167
1840,2,"[56.0, 10.0, 102.0, 57.0]",['Player_A'],167
1841,3,"[7.0, 208.0, 51.0, 255.0]",['Player_A'],167
1842,4,"[90.0, 25.0, 115.0, 52.0]",['Basketball'],167
1843,5,"[312.0, 74.0, 358.0, 121.0]",['Player_B'],167
1844,6,"[161.0, 346.0, 207.0, 393.0]",['Player_A'],167
1845,7,"[175.0, 195.0, 221.0, 241.0]",['Player_B'],167
1846,8,"[181.0, 264.0, 227.0, 309.0]",['Player_A'],167
1847,9,"[82.0, 88.0, 129.0, 136.0]",['Player_B'],167
1848,10,"[34.0, 122.0, 80.0, 169.0]",['Player_A'],167
1849,0,"[319.0, 32.0, 364.0, 80.0]",['Player_B'],168
1850,1,"[279.0, 31.0, 326.0, 79.0]",['Player_B'],168
1851,2,"[56.0, 10.0, 103.0, 57.0]",['Player_A'],168
1852,3,"[7.0, 209.0, 51.0, 256.0]",['Player_A'],168
1853,4,"[89.0, 26.0, 113.0, 53.0]",['Basketball'],168
1854,5,"[312.0, 74.0, 358.0, 121.0]",['Player_B'],168
1855,6,"[162.0, 345.0, 209.0, 391.0]",['Player_A'],168
1856,7,"[175.0, 195.0, 221.0, 241.0]",['Player_B'],168
1857,8,"[182.0, 263.0, 228.0, 308.0]",['Player_A'],168
1858,9,"[82.0, 88.0, 129.0, 136.0]",['Player_B'],168
1859,10,"[33.0, 122.0, 79.0, 169.0]",['Player_A'],168
1860,0,"[319.0, 32.0, 364.0, 82.0]",['Player_B'],169
1861,1,"[280.0, 32.0, 326.0, 80.0]",['Player_B'],169
1862,2,"[57.0, 11.0, 104.0, 57.0]",['Player_A'],169
1863,3,"[6.0, 209.0, 50.0, 256.0]",['Player_A'],169
1864,4,"[88.0, 31.0, 112.0, 54.0]",['Basketball'],169
1865,5,"[313.0, 72.0, 359.0, 120.0]",['Player_B'],169
1866,6,"[162.0, 345.0, 209.0, 391.0]",['Player_A'],169
1867,7,"[175.0, 195.0, 221.0, 241.0]",['Player_B'],169
1868,8,"[183.0, 262.0, 229.0, 308.0]",['Player_A'],169
1869,9,"[83.0, 89.0, 129.0, 136.0]",['Player_B'],169
1870,10,"[32.0, 122.0, 78.0, 169.0]",['Player_A'],169
1871,0,"[319.0, 32.0, 364.0, 80.0]",['Player_B'],170
1872,1,"[280.0, 33.0, 327.0, 81.0]",['Player_B'],170
1873,2,"[58.0, 10.0, 105.0, 57.0]",['Player_A'],170
1874,3,"[5.0, 209.0, 49.0, 257.0]",['Player_A'],170
1875,4,"[86.0, 34.0, 110.0, 58.0]",['Basketball'],170
1876,5,"[312.0, 72.0, 359.0, 119.0]",['Player_B'],170
1877,6,"[163.0, 344.0, 209.0, 390.0]",['Player_A'],170
1878,7,"[175.0, 195.0, 221.0, 241.0]",['Player_B'],170
1879,8,"[185.0, 260.0, 232.0, 307.0]",['Player_A'],170
1880,9,"[83.0, 89.0, 130.0, 135.0]",['Player_B'],170
1881,10,"[31.0, 121.0, 77.0, 168.0]",['Player_A'],170
1882,0,"[319.0, 32.0, 364.0, 82.0]",['Player_B'],171
1883,1,"[280.0, 33.0, 327.0, 82.0]",['Player_B'],171
1884,2,"[58.0, 10.0, 105.0, 57.0]",['Player_A'],171
1885,3,"[5.0, 211.0, 49.0, 257.0]",['Player_A'],171
1886,4,"[84.0, 37.0, 109.0, 61.0]",['Basketball'],171
1887,5,"[312.0, 71.0, 359.0, 118.0]",['Player_B'],171
1888,6,"[163.0, 344.0, 209.0, 390.0]",['Player_A'],171
1889,7,"[174.0, 196.0, 221.0, 243.0]",['Player_B'],171
1890,8,"[185.0, 259.0, 232.0, 306.0]",['Player_A'],171
1891,9,"[83.0, 89.0, 130.0, 136.0]",['Player_B'],171
1892,10,"[31.0, 121.0, 76.0, 168.0]",['Player_A'],171
1893,0,"[319.0, 32.0, 364.0, 83.0]",['Player_B'],172
1894,1,"[280.0, 35.0, 327.0, 83.0]",['Player_B'],172
1895,2,"[58.0, 10.0, 105.0, 57.0]",['Player_A'],172
1896,3,"[4.0, 210.0, 48.0, 258.0]",['Player_A'],172
1897,4,"[83.0, 40.0, 107.0, 65.0]",['Basketball'],172
1898,5,"[313.0, 71.0, 359.0, 118.0]",['Player_B'],172
1899,6,"[164.0, 343.0, 210.0, 389.0]",['Player_A'],172
1900,7,"[174.0, 196.0, 221.0, 243.0]",['Player_B'],172
1901,8,"[187.0, 258.0, 233.0, 304.0]",['Player_A'],172
1902,9,"[85.0, 90.0, 132.0, 136.0]",['Player_B'],172
1903,10,"[29.0, 121.0, 75.0, 167.0]",['Player_A'],172
1904,0,"[320.0, 32.0, 366.0, 82.0]",['Player_B'],173
1905,1,"[282.0, 36.0, 328.0, 84.0]",['Player_B'],173
1906,2,"[58.0, 10.0, 105.0, 57.0]",['Player_A'],173
1907,3,"[3.0, 212.0, 47.0, 258.0]",['Player_A'],173
1908,4,"[80.0, 43.0, 105.0, 67.0]",['Basketball'],173
1909,5,"[313.0, 69.0, 359.0, 116.0]",['Player_B'],173
1910,6,"[163.0, 343.0, 210.0, 389.0]",['Player_A'],173
1911,7,"[174.0, 196.0, 221.0, 243.0]",['Player_B'],173
1912,8,"[188.0, 257.0, 235.0, 303.0]",['Player_A'],173
1913,9,"[85.0, 90.0, 132.0, 136.0]",['Player_B'],173
1914,10,"[28.0, 120.0, 74.0, 166.0]",['Player_A'],173
1915,0,"[320.0, 32.0, 366.0, 81.0]",['Player_B'],174
1916,1,"[282.0, 37.0, 328.0, 85.0]",['Player_B'],174
1917,2,"[58.0, 9.0, 105.0, 55.0]",['Player_A'],174
1918,3,"[3.0, 212.0, 47.0, 258.0]",['Player_A'],174
1919,4,"[79.0, 46.0, 105.0, 71.0]",['Basketball'],174
1920,5,"[314.0, 69.0, 361.0, 115.0]",['Player_B'],174
1921,6,"[164.0, 341.0, 211.0, 388.0]",['Player_A'],174
1922,7,"[174.0, 196.0, 221.0, 243.0]",['Player_B'],174
1923,8,"[189.0, 255.0, 235.0, 301.0]",['Player_A'],174
1924,9,"[85.0, 90.0, 132.0, 136.0]",['Player_B'],174
1925,10,"[27.0, 120.0, 74.0, 167.0]",['Player_A'],174
1926,0,"[320.0, 32.0, 366.0, 83.0]",['Player_B'],175
1927,1,"[282.0, 38.0, 329.0, 85.0]",['Player_B'],175
1928,2,"[57.0, 9.0, 105.0, 55.0]",['Player_A'],175
1929,3,"[2.0, 212.0, 46.0, 258.0]",['Player_A'],175
1930,4,"[78.0, 47.0, 103.0, 71.0]",['Basketball'],175
1931,5,"[315.0, 67.0, 361.0, 114.0]",['Player_B'],175
1932,6,"[164.0, 341.0, 211.0, 388.0]",['Player_A'],175
1933,7,"[173.0, 196.0, 219.0, 243.0]",['Player_B'],175
1934,8,"[190.0, 254.0, 236.0, 300.0]",['Player_A'],175
1935,9,"[87.0, 90.0, 133.0, 136.0]",['Player_B'],175
1936,10,"[26.0, 120.0, 72.0, 166.0]",['Player_A'],175
1937,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],176
1938,1,"[281.0, 38.0, 329.0, 87.0]",['Player_B'],176
1939,2,"[57.0, 9.0, 105.0, 55.0]",['Player_A'],176
1940,3,"[0.0, 213.0, 45.0, 259.0]",['Player_A'],176
1941,4,"[78.0, 48.0, 103.0, 73.0]",['Basketball'],176
1942,5,"[315.0, 67.0, 361.0, 113.0]",['Player_B'],176
1943,6,"[166.0, 340.0, 212.0, 387.0]",['Player_A'],176
1944,7,"[173.0, 196.0, 219.0, 243.0]",['Player_B'],176
1945,8,"[191.0, 253.0, 237.0, 299.0]",['Player_A'],176
1946,9,"[87.0, 90.0, 133.0, 136.0]",['Player_B'],176
1947,10,"[25.0, 119.0, 71.0, 165.0]",['Player_A'],176
1948,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],177
1949,1,"[282.0, 41.0, 330.0, 89.0]",['Player_B'],177
1950,2,"[59.0, 9.0, 106.0, 56.0]",['Player_A'],177
1951,3,"[1.0, 213.0, 45.0, 259.0]",['Player_A'],177
1952,4,"[78.0, 48.0, 104.0, 73.0]",['Basketball'],177
1953,5,"[314.0, 65.0, 361.0, 112.0]",['Player_B'],177
1954,6,"[166.0, 340.0, 212.0, 387.0]",['Player_A'],177
1955,7,"[173.0, 196.0, 219.0, 243.0]",['Player_B'],177
1956,8,"[192.0, 252.0, 238.0, 299.0]",['Player_A'],177
1957,9,"[87.0, 90.0, 134.0, 136.0]",['Player_B'],177
1958,10,"[24.0, 119.0, 71.0, 165.0]",['Player_A'],177
1959,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],178
1960,1,"[282.0, 41.0, 330.0, 90.0]",['Player_B'],178
1961,2,"[58.0, 9.0, 106.0, 56.0]",['Player_A'],178
1962,3,"[0.0, 213.0, 44.0, 259.0]",['Player_A'],178
1963,4,"[78.0, 47.0, 103.0, 71.0]",['Basketball'],178
1964,5,"[315.0, 64.0, 362.0, 111.0]",['Player_B'],178
1965,6,"[167.0, 339.0, 214.0, 386.0]",['Player_A'],178
1966,7,"[173.0, 196.0, 219.0, 243.0]",['Player_B'],178
